,state,county,area_sqmi,epl_pov,epl_unemp,epl_pci,epl_nohsdp,spl_theme1,rpl_theme1,epl_age65,epl_age17,epl_disabl,epl_sngpnt,spl_theme2,rpl_theme2,epl_minrty,epl_limeng,spl_theme3,rpl_theme3,epl_munit,epl_mobile,epl_crowd,epl_noveh,epl_groupq,spl_theme4,rpl_theme4,spl_themes,rpl_themes,f_pov,f_unemp,f_pci,f_nohsdp,f_theme1,f_age65,f_age17,f_disabl,f_sngpnt,f_theme2,f_minrty,f_limeng,f_theme3,f_munit,f_mobile,f_crowd,f_noveh,f_groupq,f_theme4,f_total
2373,SOUTH DAKOTA,Clark,957.6031869,0.3838,0.1822,0.2395,0.2668,1.0723,0.2264,0.738,0.8867,0.2483,0.1162,1.9892,0.475,0.1904,0.3582,0.5486,0.2592,0.2579,0.1917,0.2964,0.2248,0.7335,1.7043,0.157,5.3144,0.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2374,SOUTH DAKOTA,Clay,412.0304539,0.9248,0.5481,0.5013,0.015,1.9892,0.5083,0.0481,0.0579,0.0895,0.3123,0.5078,0.0092,0.4085,0.3582,0.7667,0.3731,0.9029,0.5762,0.0134,0.171,0.9748,2.6383,0.5677,5.902,0.2468,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,3
2375,SOUTH DAKOTA,Codington,687.5847482,0.336,0.086,0.2548,0.1971,0.8739,0.1599,0.3368,0.7262,0.32,0.4518,1.8348,0.3585,0.2337,0.227,0.4607,0.2117,0.8723,0.3703,0.518,0.4225,0.5409,2.724,0.6221,5.8934,0.2449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2376,SOUTH DAKOTA,Corson,2469.693124,0.9981,0.9997,0.9834,0.7383,3.7195,0.9691,0.0293,0.9975,0.1369,0.9924,2.1561,0.6215,0.9688,0.0,0.9688,0.4928,0.0271,0.6721,0.9771,0.9812,0.0185,2.676,0.5931,9.5204,0.8395,1,1,1,0,3,0,1,0,1,2,1,0,1,0,0,1,1,0,2,8
2377,SOUTH DAKOTA,Custer,1556.9460899,0.3838,0.1717,0.2363,0.0659,0.8577,0.1554,0.9675,0.0261,0.5365,0.0611,1.5912,0.2101,0.3308,0.5791,0.9099,0.455,0.5202,0.6921,0.2964,0.1108,0.8048,2.4243,0.4489,5.7831,0.228,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2378,SOUTH DAKOTA,Davison,435.6330812,0.3643,0.1245,0.2889,0.2165,0.9942,0.2019,0.4616,0.545,0.3629,0.3792,1.7487,0.2939,0.313,0.0,0.313,0.1242,0.9293,0.2792,0.078,0.6702,0.8131,2.7698,0.6453,5.8257,0.2338,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2379,SOUTH DAKOTA,Day,1028.4941196,0.7545,0.0433,0.3153,0.3792,1.4923,0.3475,0.928,0.3999,0.1117,0.5597,1.9993,0.4839,0.4441,0.0,0.4441,0.2012,0.3391,0.4355,0.0172,0.0783,0.6428,1.5129,0.0984,5.4486,0.185,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2380,SOUTH DAKOTA,Deuel,622.738564,0.1742,0.0487,0.2911,0.2853,0.7993,0.1385,0.7755,0.6291,0.1767,0.1573,1.7386,0.2878,0.0296,0.5492,0.5788,0.2744,0.4317,0.155,0.4457,0.0162,0.3457,1.3943,0.0748,4.511,0.0822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2381,SOUTH DAKOTA,Dewey,2302.4873162,0.972,0.9984,0.9752,0.624,3.5696,0.9446,0.0159,0.9984,0.056,0.9663,2.0366,0.5138,0.9831,0.0,0.9831,0.5021,0.5571,0.7959,0.9873,0.8026,0.185,3.3279,0.8975,9.9172,0.8831,1,1,1,0,3,0,1,0,1,2,1,0,1,0,0,1,0,0,1,7
2382,SOUTH DAKOTA,Douglas,431.8005563,0.0611,0.0159,0.2812,0.5183,0.8765,0.1605,0.8819,0.6049,0.2257,0.0083,1.7208,0.2779,0.1429,0.0707,0.2136,0.0793,0.6332,0.2146,0.5801,0.1859,0.7262,2.34,0.405,5.1509,0.1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2383,SOUTH DAKOTA,Edmunds,1125.9801564,0.0197,0.086,0.1567,0.3209,0.5833,0.0793,0.6851,0.7854,0.0592,0.0544,1.5841,0.206,0.0322,0.1477,0.1799,0.0605,0.0844,0.467,0.0229,0.3012,0.6562,1.5317,0.1041,3.879,0.0341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2384,SOUTH DAKOTA,Fall River,1739.8884569,0.428,0.0395,0.4248,0.1748,1.0671,0.2255,0.9475,0.0707,0.7762,0.1251,1.9195,0.4218,0.4718,0.5492,1.021,0.5228,0.7138,0.744,0.1223,0.6043,0.7905,2.9749,0.7517,6.9825,0.4172,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2385,SOUTH DAKOTA,Faulk,981.6912019,0.3643,0.0061,0.3013,0.1347,0.8064,0.1424,0.9293,0.4323,0.32,0.0478,1.7294,0.2837,0.1254,0.0,0.1254,0.0369,0.2579,0.4702,0.0,0.092,0.9704,1.7905,0.1827,4.4517,0.0777,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,2
2386,SOUTH DAKOTA,Grant,681.4457971,0.0748,0.014,0.1962,0.2853,0.5703,0.0742,0.695,0.5578,0.241,0.2665,1.7603,0.304,0.2474,0.227,0.4744,0.2194,0.545,0.2248,0.0229,0.063,0.4995,1.3552,0.0672,4.1602,0.0551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2387,SOUTH DAKOTA,Gregory,1014.9492293,0.4344,0.0159,0.4019,0.3996,1.2518,0.2783,0.8988,0.6581,0.2649,0.6832,2.505,0.8469,0.4015,0.0,0.4015,0.1735,0.5686,0.432,0.4817,0.3381,0.185,2.0054,0.2553,6.1637,0.2847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2388,SOUTH DAKOTA,Haakon,1810.5414128,0.3962,0.086,0.6293,0.3114,1.4229,0.329,0.8933,0.6826,0.581,0.4712,2.6281,0.8997,0.2015,0.0,0.2015,0.0716,0.6017,0.8695,0.0567,0.4225,0.4728,2.4232,0.4476,6.6757,0.3624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2389,SOUTH DAKOTA,Hamlin,507.2352067,0.0261,0.0487,0.3892,0.2413,0.7053,0.1121,0.2983,0.9809,0.0478,0.3435,1.6705,0.2521,0.2015,0.717,0.9185,0.4639,0.2416,0.2248,0.6049,0.1458,0.7014,1.9185,0.2273,5.2128,0.1586,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2390,SOUTH DAKOTA,Hand,1436.6490029,0.1303,0.0089,0.1162,0.0834,0.3388,0.0236,0.8895,0.3862,0.2725,0.2069,1.7551,0.3002,0.0102,0.0,0.0102,0.0051,0.7673,0.439,0.0229,0.092,0.4126,1.7338,0.1665,3.8379,0.0309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2391,SOUTH DAKOTA,Hanson,434.5865208,0.0414,0.0194,0.5876,0.1283,0.7767,0.1322,0.1917,0.9828,0.2257,0.0611,1.4613,0.1509,0.001,0.0707,0.0717,0.0191,0.0388,0.1044,0.0229,0.008,0.0,0.1741,0.0,2.4838,0.0013,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2392,SOUTH DAKOTA,Harding,2671.568393,0.1048,0.0646,0.1885,0.1614,0.5193,0.0627,0.4715,0.545,0.0188,0.0159,1.0512,0.0516,0.313,0.5113,0.8243,0.4056,0.2416,0.8415,0.1888,0.0064,0.8456,2.1239,0.3025,4.5187,0.0828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2393,SOUTH DAKOTA,Hughes,741.5267305,0.2608,0.0525,0.1182,0.1748,0.6063,0.0866,0.2983,0.7262,0.192,0.2385,1.455,0.148,0.5221,0.5791,1.1012,0.5692,0.9175,0.5568,0.6622,0.7498,0.8688,3.7551,0.9838,6.9176,0.4061,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2394,SOUTH DAKOTA,Hutchinson,813.0129277,0.2175,0.2334,0.3739,0.5113,1.3361,0.3019,0.8621,0.8017,0.4629,0.0665,2.1932,0.6498,0.1429,0.227,0.3699,0.155,0.5202,0.0684,0.2203,0.4082,0.8048,2.0219,0.2636,5.9211,0.2487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2395,SOUTH DAKOTA,Hyde,860.6290086,0.4723,0.0433,0.1831,0.1831,0.8818,0.1621,0.9401,0.3091,0.0478,0.0207,1.3177,0.1003,0.4785,0.227,0.7055,0.3365,0.0691,0.4741,0.3359,0.171,0.6819,1.732,0.1659,4.637,0.0943,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2396,SOUTH DAKOTA,Jackson,1863.8817381,0.9984,0.8611,0.9965,0.7529,3.6089,0.9525,0.1614,0.9799,0.2041,0.9838,2.3292,0.7504,0.9335,0.0,0.9335,0.476,0.5333,0.8688,0.992,0.9172,0.7841,4.0954,0.9981,10.967,0.9666,1,0,1,0,2,0,1,0,1,2,1,0,1,0,0,1,1,0,2,7
2397,SOUTH DAKOTA,Jerauld,526.1324162,0.0936,0.0048,0.0513,0.4397,0.5894,0.0815,0.9583,0.3327,0.2162,0.0127,1.5199,0.1777,0.0554,0.297,0.3524,0.1455,0.5571,0.4015,0.0981,0.0783,0.5244,1.6594,0.1407,4.1211,0.0506,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2398,SOUTH DAKOTA,Jones,969.6715138,0.2239,0.3981,0.3172,0.071,1.0102,0.2054,0.9064,0.0083,0.0423,0.0261,0.9831,0.0408,0.0048,0.0,0.0048,0.0025,0.1512,0.7287,0.0,0.0385,0.0,0.9184,0.0131,2.9165,0.0051,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2399,SOUTH DAKOTA,Kingsbury,832.2365262,0.1551,0.0102,0.1646,0.2413,0.5712,0.0745,0.8373,0.4502,0.1767,0.1706,1.6348,0.2324,0.0274,0.0707,0.0981,0.028,0.5081,0.2569,0.043,0.1328,0.4126,1.3534,0.0669,3.6575,0.0223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400,SOUTH DAKOTA,Lake,562.891127,0.336,0.2745,0.1901,0.1748,0.9754,0.1971,0.695,0.2748,0.1585,0.0232,1.1515,0.0624,0.2085,0.5492,0.7577,0.3674,0.7943,0.3241,0.4817,0.2248,0.837,2.6619,0.5861,5.5465,0.1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401,SOUTH DAKOTA,Lawrence,800.052516,0.3,0.086,0.1818,0.0898,0.6576,0.1013,0.695,0.0786,0.5365,0.1573,1.4674,0.1541,0.3095,0.3582,0.6677,0.3171,0.8828,0.5762,0.1223,0.8201,0.8262,3.2276,0.8625,6.0203,0.2618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2402,SOUTH DAKOTA,Lincoln,577.2928077,0.0019,0.0573,0.0414,0.0417,0.1423,0.0035,0.0519,0.957,0.0092,0.433,1.4511,0.1474,0.2235,0.4187,0.6422,0.3028,0.9083,0.0684,0.1888,0.0201,0.1525,1.3381,0.0646,3.5737,0.0201,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,2
2403,SOUTH DAKOTA,Lyman,1642.1458155,0.8503,0.6968,0.7943,0.3384,2.6798,0.7182,0.2359,0.9592,0.0847,0.9137,2.1935,0.6507,0.8415,0.0707,0.9122,0.4572,0.4448,0.5228,0.9382,0.5788,0.3792,2.8638,0.6944,8.6493,0.7137,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,1,3
2404,SOUTH DAKOTA,Marshall,838.1209427,0.0936,0.0306,0.2006,0.1831,0.5079,0.0596,0.6851,0.9121,0.1184,0.5775,2.2931,0.7275,0.5307,0.6718,1.2025,0.6269,0.1958,0.4626,0.518,0.1458,0.3457,1.6679,0.1433,5.6714,0.2131,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2405,SOUTH DAKOTA,McCook,574.20506,0.1854,0.2188,0.371,0.5113,1.2865,0.2885,0.5635,0.9338,0.0847,0.3247,1.9067,0.4117,0.1802,0.5791,0.7593,0.368,0.3391,0.2722,0.2604,0.1328,0.801,1.8055,0.1882,5.758,0.2229,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2406,SOUTH DAKOTA,McPherson,1136.6429129,0.5401,0.842,0.4268,0.7227,2.5316,0.6758,0.9803,0.2254,0.6488,0.0194,1.8739,0.3887,0.1098,0.0707,0.1805,0.0618,0.3582,0.2194,0.0,0.1108,0.9277,1.6161,0.1305,6.2021,0.2889,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,2
2407,SOUTH DAKOTA,Meade,3470.9436703,0.0611,0.0264,0.3328,0.0522,0.4725,0.05,0.1541,0.695,0.2162,0.2961,1.3614,0.1146,0.4062,0.0707,0.4769,0.2206,0.6476,0.638,0.2964,0.0443,0.6562,2.2825,0.3766,4.5933,0.0892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2408,SOUTH DAKOTA,Mellette,1307.3248546,0.9987,0.8468,0.9968,0.8064,3.6487,0.9605,0.205,0.9844,0.1242,0.8873,2.2009,0.6571,0.9261,0.227,1.1531,0.5998,0.0,0.8535,0.9809,0.9443,0.4728,3.2515,0.8711,10.2542,0.9156,1,0,1,0,2,0,1,0,0,1,1,0,1,0,0,1,1,0,2,6
2409,SOUTH DAKOTA,Miner,570.1699845,0.1341,0.086,0.4025,0.4852,1.1078,0.2376,0.7666,0.8586,0.2649,0.0306,1.9207,0.4225,0.1098,0.1477,0.2575,0.099,0.2798,0.0971,0.5801,0.0443,0.4728,1.4741,0.092,4.7601,0.1057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2410,SOUTH DAKOTA,Minnehaha,806.8341563,0.2369,0.1484,0.2357,0.1831,0.8041,0.1414,0.078,0.8469,0.0796,0.7469,1.7514,0.2977,0.5199,0.7491,1.269,0.6683,0.9768,0.1751,0.4817,0.5002,0.6915,2.8253,0.6765,6.6498,0.3589,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2411,SOUTH DAKOTA,Moody,519.3831969,0.5076,0.3299,0.2971,0.2964,1.431,0.3318,0.4893,0.8329,0.1302,0.6234,2.0758,0.5565,0.6068,0.5791,1.1859,0.617,0.4947,0.3241,0.4056,0.1108,0.8173,2.1525,0.3155,6.8452,0.3908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2412,SOUTH DAKOTA,Oglala Lakota,2093.6003176,0.9994,0.9981,1.0,0.9376,3.9351,0.9971,0.0016,0.999,0.3983,0.9971,2.396,0.794,0.9984,0.6718,1.6702,0.8879,0.3391,0.9389,0.999,0.9828,0.5409,3.8007,0.9882,11.802,0.9943,1,1,1,1,4,0,1,0,1,2,1,0,1,0,1,1,1,0,3,10
2413,SOUTH DAKOTA,Pennington,2776.7715617,0.4054,0.2188,0.2334,0.0799,0.9375,0.1844,0.3566,0.6406,0.3419,0.7316,2.0707,0.5521,0.5606,0.297,0.8576,0.4269,0.9102,0.5425,0.5498,0.389,0.7195,3.111,0.8118,6.9768,0.4162,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2414,SOUTH DAKOTA,Perkins,2870.4765661,0.3,0.1484,0.1376,0.0799,0.6659,0.1032,0.8539,0.3747,0.4448,0.0366,1.71,0.2728,0.0914,0.0,0.0914,0.0252,0.5788,0.6192,0.1223,0.2697,0.7335,2.3235,0.3954,4.7908,0.1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2415,SOUTH DAKOTA,Potter,861.1373953,0.0522,0.0102,0.1949,0.2362,0.4935,0.0551,0.9675,0.3999,0.2649,0.0433,1.6756,0.2544,0.2474,0.0,0.2474,0.0958,0.0551,0.9268,0.0,0.0064,0.7262,1.7145,0.1611,4.131,0.0516,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,2
2416,SOUTH DAKOTA,Roberts,1101.0481599,0.7395,0.6032,0.479,0.4562,2.2779,0.5962,0.5995,0.9296,0.1242,0.9634,2.6167,0.8953,0.8297,0.4187,1.2484,0.6558,0.5571,0.454,0.6049,0.389,0.5244,2.5294,0.5059,8.6724,0.7178,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,2
2417,SOUTH DAKOTA,Sanborn,569.2480876,0.2057,0.1484,0.1602,0.2232,0.7375,0.1207,0.5718,0.4642,0.1706,0.2069,1.4135,0.1318,0.1748,0.4642,0.639,0.3015,0.1754,0.439,0.0172,0.0322,0.4995,1.1633,0.0392,3.9533,0.0385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2418,SOUTH DAKOTA,Spink,1503.5323801,0.1551,0.0573,0.1252,0.2668,0.6044,0.086,0.7036,0.7854,0.2483,0.4126,2.1499,0.6148,0.1964,0.3582,0.5546,0.2627,0.7195,0.3241,0.2604,0.1458,0.6059,2.0557,0.2767,5.3646,0.1768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2419,SOUTH DAKOTA,Stanley,1444.4310319,0.008,0.0331,0.0768,0.0659,0.1838,0.0057,0.5215,0.8469,0.028,0.7584,2.1548,0.6211,0.4903,0.0,0.4903,0.2267,0.7631,0.8905,0.2964,0.0162,0.0,1.9662,0.241,4.7951,0.1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2420,SOUTH DAKOTA,Sully,1006.7231243,0.0045,0.008,0.0277,0.0267,0.0669,0.0,0.8421,0.695,0.0296,0.1102,1.6769,0.256,0.0984,0.0,0.0984,0.0287,0.5202,0.6896,0.0,0.0443,0.0541,1.3082,0.0573,3.1504,0.0073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2421,SOUTH DAKOTA,Todd,1388.5948634,1.0,0.9768,0.9997,0.9054,3.8819,0.9911,0.0029,0.9997,0.036,0.9997,2.0383,0.5154,0.9968,0.3582,1.355,0.7214,0.7724,0.7268,0.9952,0.9927,0.0341,3.5212,0.9472,10.7964,0.9564,1,1,1,1,4,0,1,0,1,2,1,0,1,0,0,1,1,0,2,9
2422,SOUTH DAKOTA,Tripp,1612.4574532,0.7841,0.1822,0.5003,0.2964,1.763,0.4369,0.8249,0.5304,0.0592,0.7198,2.1343,0.6017,0.5374,0.0707,0.6081,0.2878,0.5686,0.702,0.0322,0.0783,0.6562,2.0373,0.2706,6.5427,0.3411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2423,SOUTH DAKOTA,Turner,617.0637507,0.2312,0.0777,0.2809,0.1,0.6898,0.108,0.7109,0.695,0.3091,0.3247,2.0397,0.5186,0.0914,0.4187,0.5101,0.2365,0.5686,0.242,0.043,0.121,0.5619,1.5365,0.1057,4.7761,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2424,SOUTH DAKOTA,Union,460.7418688,0.0522,0.0395,0.035,0.2095,0.3362,0.0232,0.3763,0.7405,0.0697,0.3961,1.5826,0.2053,0.2566,0.227,0.4836,0.2232,0.9134,0.1808,0.155,0.0443,0.0729,1.3664,0.0704,3.7688,0.0274,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2425,SOUTH DAKOTA,Walworth,708.6416749,0.1854,0.1035,0.2013,0.3384,0.8286,0.1484,0.8758,0.6581,0.3314,0.0853,1.9506,0.4479,0.5759,0.4187,0.9946,0.5084,0.6654,0.6721,0.7953,0.1022,0.8602,3.0952,0.8058,6.869,0.3939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2426,SOUTH DAKOTA,Yankton,521.1888928,0.3497,0.1369,0.1732,0.2744,0.9342,0.1838,0.4893,0.3505,0.4352,0.6972,1.9722,0.4629,0.3782,0.3582,0.7364,0.3563,0.9144,0.2455,0.1223,0.5294,0.8991,2.7107,0.6151,6.3535,0.3159,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2427,SOUTH DAKOTA,Ziebach,1961.2394694,0.9962,0.9987,0.9908,0.6988,3.6845,0.965,0.0111,0.9857,0.1117,0.9936,2.1021,0.5743,0.9793,0.3582,1.3375,0.7128,0.7918,0.9058,0.9962,0.9599,0.0,3.6537,0.971,10.7778,0.9538,1,1,1,0,3,0,1,0,1,2,1,0,1,0,1,1,1,0,3,9
2428,TENNESSEE,Anderson,337.2031748,0.5962,0.5854,0.3787,0.561,2.1213,0.5468,0.6323,0.3327,0.7714,0.653,2.3894,0.7892,0.3636,0.5492,0.9128,0.4578,0.7851,0.5228,0.4817,0.4677,0.3792,2.6365,0.5664,8.06,0.6064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2429,TENNESSEE,Bedford,473.6389586,0.5675,0.4303,0.6608,0.8211,2.4797,0.6592,0.1974,0.8787,0.5517,0.8548,2.4826,0.8383,0.6011,0.8593,1.4604,0.7876,0.5081,0.6663,0.8787,0.3572,0.185,2.5953,0.5454,9.018,0.7758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2430,TENNESSEE,Benton,394.3060389,0.8328,0.815,0.8389,0.8166,3.3033,0.8844,0.8873,0.1439,0.9869,0.3435,2.3616,0.7724,0.2337,0.1477,0.3814,0.1633,0.2216,0.8968,0.4056,0.8284,0.185,2.5374,0.51,8.5837,0.7029,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2431,TENNESSEE,Bledsoe,406.4247857,0.8016,0.9121,0.7045,0.9526,3.3708,0.8997,0.5021,0.0309,0.9866,0.1936,1.7132,0.2735,0.3782,0.7326,1.1108,0.5769,0.1754,0.9424,0.6049,0.5142,0.9007,3.1376,0.8233,9.3324,0.8159,0,1,0,1,2,0,0,1,0,1,0,0,0,0,1,0,0,1,2,5
2432,TENNESSEE,Blount,558.8166582,0.2943,0.4303,0.2748,0.4164,1.4158,0.3271,0.6428,0.2846,0.3983,0.2792,1.6049,0.2178,0.3044,0.4187,0.7231,0.3486,0.6654,0.5985,0.3359,0.171,0.3792,2.15,0.3142,5.8938,0.2452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2433,TENNESSEE,Bradley,328.7616622,0.6258,0.5854,0.4955,0.6883,2.395,0.6366,0.3451,0.4756,0.7055,0.5775,2.1037,0.5759,0.4511,0.717,1.1681,0.61,0.5931,0.5103,0.6313,0.4435,0.6686,2.8468,0.687,8.5136,0.6914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2434,TENNESSEE,Campbell,480.162536,0.7777,0.8729,0.7271,0.9443,3.322,0.8895,0.7036,0.2846,0.9685,0.653,2.6097,0.8895,0.0369,0.0707,0.1076,0.0318,0.6571,0.6979,0.1223,0.8841,0.3457,2.7071,0.611,8.7464,0.7338,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
2435,TENNESSEE,Cannon,265.6352532,0.5739,0.3981,0.608,0.6988,2.2788,0.5965,0.5215,0.3419,0.7574,0.2537,1.8745,0.3894,0.1748,0.1477,0.3225,0.1293,0.4171,0.7408,0.6313,0.1971,0.2582,2.2445,0.3585,6.7203,0.3704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2436,TENNESSEE,Carroll,597.6573175,0.7815,0.5854,0.8006,0.7743,2.9418,0.7908,0.6679,0.3505,0.9089,0.5234,2.4507,0.8233,0.4785,0.0707,0.5492,0.2607,0.2579,0.7558,0.4457,0.7112,0.7014,2.872,0.6979,8.8137,0.7443,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2437,TENNESSEE,Carter,341.2581693,0.886,0.4876,0.8025,0.7491,2.9252,0.7873,0.7456,0.1344,0.893,0.4712,2.2442,0.6931,0.1254,0.1477,0.2731,0.107,0.4037,0.7154,0.2964,0.5906,0.6562,2.6623,0.5871,8.1048,0.6153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2438,TENNESSEE,Cheatham,302.4692655,0.2803,0.3299,0.4653,0.6574,1.7329,0.4271,0.1614,0.545,0.3629,0.6065,1.6758,0.2547,0.2302,0.297,0.5272,0.2455,0.6145,0.5466,0.518,0.1108,0.1165,1.9064,0.2225,5.8423,0.2369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2439,TENNESSEE,Chester,285.7361172,0.7271,0.9217,0.8354,0.5871,3.0713,0.8242,0.3451,0.5151,0.3524,0.7771,1.9897,0.4753,0.4562,0.227,0.6832,0.3254,0.32,0.696,0.2604,0.3572,0.8797,2.5133,0.4973,8.2575,0.6436,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2440,TENNESSEE,Claiborne,434.5999545,0.8882,0.8675,0.8717,0.8351,3.4625,0.9207,0.5995,0.1289,0.8816,0.3961,2.0061,0.4903,0.0984,0.3582,0.4566,0.2101,0.1958,0.8434,0.3359,0.5788,0.7507,2.7046,0.6094,8.6298,0.7102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2441,TENNESSEE,Clay,236.5362412,0.943,0.3121,0.9194,0.8294,3.0039,0.8041,0.8895,0.2089,0.7574,0.4126,2.2684,0.71,0.1585,0.0,0.1585,0.0519,0.4448,0.9115,0.5498,0.3572,0.3018,2.5651,0.5279,7.9959,0.5939,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3
2442,TENNESSEE,Cocke,435.8253248,0.9169,0.9369,0.8408,0.8873,3.5819,0.9475,0.7109,0.2967,0.9401,0.7112,2.6589,0.9099,0.2171,0.1477,0.3648,0.1515,0.1958,0.9058,0.1888,0.4435,0.1525,1.8864,0.2127,8.492,0.6857,1,1,0,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,4
2443,TENNESSEE,Coffee,428.9645317,0.4513,0.5006,0.5455,0.5871,2.0845,0.5382,0.3989,0.7405,0.6982,0.5053,2.3429,0.7599,0.3734,0.3582,0.7316,0.355,0.5333,0.568,0.6864,0.171,0.2582,2.2169,0.3429,7.3759,0.4914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2444,TENNESSEE,Crockett,265.5480351,0.7592,0.449,0.7971,0.8064,2.8117,0.7538,0.5113,0.7405,0.7714,0.5234,2.5466,0.8679,0.6431,0.717,1.3601,0.7256,0.2416,0.5285,0.8198,0.4082,0.3457,2.3438,0.4072,9.0622,0.7812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2445,TENNESSEE,Cumberland,681.0259529,0.5287,0.7092,0.5895,0.6004,2.4278,0.6468,0.9854,0.0847,0.9156,0.4712,2.4569,0.8284,0.1544,0.4642,0.6186,0.2932,0.3391,0.7224,0.4817,0.3572,0.2582,2.1586,0.3187,7.6619,0.5373,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,2
